CPU	 1	 0
CPU	 3	 0.016675
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0.01665
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0.016675
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0.016675
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0
IO	 0	 142.867
IO	 2	 142.883
IO	 4	 142.883
IO	 6	 142.9
IO	 8	 142.917
IO	 10	 142.933
IO	 12	 142.95
IO	 14	 142.95
IO	 16	 142.967
IO	 18	 142.967
IO	 20	 142.967
IO	 22	 142.983
IO	 24	 142.967
IO	 26	 142.983
IO	 28	 142.983
IO	 30	 142.983
IO	 32	 142.983
IO	 34	 142.967
IO	 36	 142.95
IO	 38	 142.95
IO	 40	 142.95
IO	 42	 142.933
IO	 44	 142.917
IO	 46	 142.9
IO	 48	 142.883
