CPU	 1	 0
CPU	 3	 0.016675
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0.016675
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0.016675
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0
CPU	 51	 0.01665
CPU	 53	 0.016675
CPU	 55	 0
CPU	 57	 0
CPU	 59	 0.016675
CPU	 61	 0
CPU	 63	 0.016675
CPU	 65	 0
CPU	 67	 0.016675
CPU	 69	 0
CPU	 71	 0
CPU	 73	 0.016675
CPU	 75	 0.01665
CPU	 77	 0
CPU	 79	 0
CPU	 81	 0
CPU	 83	 0
CPU	 85	 0
CPU	 87	 0
CPU	 89	 0
CPU	 91	 0.016675
CPU	 93	 0.01665
CPU	 95	 0.016675
CPU	 97	 0
CPU	 99	 0.016675
CPU	 101	 0.01665
CPU	 103	 0.01665
CPU	 105	 0.016675
CPU	 107	 0.016675
CPU	 109	 0
CPU	 111	 0.016675
CPU	 113	 0
CPU	 115	 0.01665
CPU	 117	 0.01665
CPU	 119	 0.01665
CPU	 121	 0.01665
CPU	 123	 0.01665
CPU	 125	 0.01665
CPU	 127	 0.01665
CPU	 129	 0.01665
CPU	 131	 0.01665
CPU	 133	 0.01665
CPU	 135	 0.01665
CPU	 137	 0.01665
CPU	 139	 0.016675
CPU	 141	 0.016675
CPU	 143	 0.016675
CPU	 145	 0.016675
CPU	 147	 0
CPU	 149	 0.01665
CPU	 151	 0.016675
CPU	 153	 0.016675
CPU	 155	 0.016675
CPU	 157	 0
CPU	 159	 0.01665
CPU	 161	 0.016675
CPU	 163	 0.016675
CPU	 165	 0.01665
CPU	 167	 0.01665
CPU	 169	 0
CPU	 171	 0
CPU	 173	 0
CPU	 175	 0
CPU	 177	 0.016675
CPU	 179	 0.016675
CPU	 181	 0.033325
CPU	 183	 0.016675
CPU	 185	 0.01665
CPU	 187	 0.016675
CPU	 189	 0.016675
CPU	 191	 0.016675
CPU	 193	 0.016675
CPU	 195	 0.016675
CPU	 197	 0.016675
CPU	 199	 0.016675
IO	 0	 199.7
IO	 2	 199.783
IO	 4	 199.85
IO	 6	 199.933
IO	 8	 200.017
IO	 10	 200.083
IO	 12	 200.15
IO	 14	 200.233
IO	 16	 200.3
IO	 18	 200.367
IO	 20	 200.45
IO	 22	 200.5
IO	 24	 200.583
IO	 26	 200.633
IO	 28	 200.7
IO	 30	 200.75
IO	 32	 200.817
IO	 34	 200.867
IO	 36	 200.933
IO	 38	 200.983
IO	 40	 201.033
IO	 42	 201.083
IO	 44	 201.15
IO	 46	 201.2
IO	 48	 201.25
IO	 50	 201.267
IO	 52	 201.317
IO	 54	 201.367
IO	 56	 201.417
IO	 58	 201.433
IO	 60	 201.483
IO	 62	 201.517
IO	 64	 201.55
IO	 66	 201.567
IO	 68	 201.617
IO	 70	 201.633
IO	 72	 201.65
IO	 74	 201.683
IO	 76	 201.717
IO	 78	 201.733
IO	 80	 201.75
IO	 82	 201.767
IO	 84	 201.783
IO	 86	 201.783
IO	 88	 201.8
IO	 90	 201.817
IO	 92	 201.833
IO	 94	 201.85
IO	 96	 201.85
IO	 98	 201.85
IO	 100	 201.867
IO	 102	 201.85
IO	 104	 201.867
IO	 106	 201.85
IO	 108	 201.85
IO	 110	 201.85
IO	 112	 201.833
IO	 114	 201.833
IO	 116	 201.817
IO	 118	 201.8
IO	 120	 201.783
IO	 122	 201.8
IO	 124	 201.767
IO	 126	 201.75
IO	 128	 201.733
IO	 130	 201.717
IO	 132	 201.683
IO	 134	 201.65
IO	 136	 201.633
IO	 138	 201.617
IO	 140	 201.583
IO	 142	 201.55
IO	 144	 201.517
IO	 146	 201.467
IO	 148	 201.45
IO	 150	 201.4
IO	 152	 201.367
IO	 154	 201.317
IO	 156	 201.267
IO	 158	 201.233
IO	 160	 201.183
IO	 162	 201.133
IO	 164	 201.083
IO	 166	 201.017
IO	 168	 200.967
IO	 170	 200.967
IO	 172	 200.967
IO	 174	 200.983
IO	 176	 200.983
IO	 178	 200.933
IO	 180	 200.867
IO	 182	 200.8
IO	 184	 200.75
IO	 186	 200.667
IO	 188	 200.617
IO	 190	 200.533
IO	 192	 200.467
IO	 194	 200.4
IO	 196	 200.333
IO	 198	 200.25
