CPU	 1	 0
CPU	 3	 0.016675
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0.016675
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0.016675
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0.016675
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0.016675
IO	 0	 81.2833
IO	 2	 81.3
IO	 4	 81.3
IO	 6	 81.3166
IO	 8	 81.3333
IO	 10	 81.35
IO	 12	 81.35
IO	 14	 81.3667
IO	 16	 81.3833
IO	 18	 81.3833
IO	 20	 81.3833
IO	 22	 81.3833
IO	 24	 81.4
IO	 26	 81.3833
IO	 28	 81.4
IO	 30	 81.3833
IO	 32	 81.3833
IO	 34	 81.3833
IO	 36	 81.3667
IO	 38	 81.35
IO	 40	 81.35
IO	 42	 81.3333
IO	 44	 81.3167
IO	 46	 81.3
IO	 48	 81.2833
