CPU	 1	 0
CPU	 3	 0
CPU	 9	 0
CPU	 7	 0
CPU	 15	 0
CPU	 13	 0
CPU	 5	 0.016675
CPU	 17	 0
CPU	 11	 0
CPU	 19	 0
CPU	 23	 0
CPU	 21	 0
CPU	 27	 0
CPU	 29	 0
CPU	 25	 0
CPU	 31	 0
CPU	 35	 0
CPU	 33	 0
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 45	 0.01665
CPU	 43	 0
CPU	 47	 0
CPU	 49	 0
CPU	 57	 0
CPU	 55	 0.016675
CPU	 53	 0
CPU	 51	 0
CPU	 61	 0
CPU	 63	 0
CPU	 59	 0.016675
CPU	 65	 0
CPU	 67	 0.033325
CPU	 73	 0
CPU	 69	 0.016675
CPU	 75	 0.01665
CPU	 71	 0.05
CPU	 81	 0.016675
CPU	 77	 0.016675
CPU	 79	 0.03335
CPU	 83	 0.016675
CPU	 85	 0
CPU	 87	 0
CPU	 93	 0.016675
CPU	 89	 0
CPU	 91	 0
CPU	 99	 0
CPU	 97	 0.016675
CPU	 95	 0.016675
CPU	 103	 0.016675
CPU	 105	 0.016675
CPU	 101	 0
CPU	 107	 0
CPU	 109	 0
CPU	 113	 0.01665
CPU	 111	 0
CPU	 115	 0.066675
CPU	 119	 0
CPU	 117	 0.01665
CPU	 121	 0
CPU	 123	 0
CPU	 129	 0.016675
CPU	 127	 0.016675
CPU	 125	 0
CPU	 133	 0
CPU	 131	 0.016675
CPU	 139	 0.01665
CPU	 135	 0
CPU	 137	 0.016675
CPU	 143	 0
CPU	 141	 0.01665
CPU	 145	 0
CPU	 149	 0.016675
CPU	 147	 0.01665
CPU	 151	 0.016675
CPU	 153	 0.01665
CPU	 159	 0.01665
CPU	 155	 0.01665
CPU	 157	 0.01665
CPU	 163	 0.01665
CPU	 161	 0
CPU	 167	 0.01665
CPU	 165	 0.033325
CPU	 169	 0
CPU	 171	 0
CPU	 175	 0
CPU	 173	 0.016675
CPU	 177	 0.016675
CPU	 181	 0.01665
CPU	 179	 0.03335
CPU	 183	 0
CPU	 185	 0.03335
CPU	 187	 0.05
CPU	 189	 0.033325
CPU	 193	 0.05
CPU	 191	 0
CPU	 195	 0.016675
CPU	 197	 0.033325
CPU	 199	 0.01665
IO	 32	 188.35
IO	 20	 188.617
IO	 6	 188.683
IO	 28	 189.233
IO	 10	 189.967
IO	 2	 190.3
IO	 4	 190.417
IO	 80	 189.983
IO	 22	 190.45
IO	 48	 190.55
IO	 38	 190.633
IO	 8	 190.883
IO	 56	 190.617
IO	 24	 191.167
IO	 30	 191.117
IO	 34	 191.117
IO	 86	 190.8
IO	 46	 191.35
IO	 94	 191.267
IO	 26	 192
IO	 84	 191.517
IO	 12	 192.05
IO	 42	 191.917
IO	 68	 191.817
IO	 40	 192.017
IO	 18	 192.2
IO	 52	 191.883
IO	 54	 192.1
IO	 14	 192.367
IO	 16	 192.533
IO	 124	 191.2
IO	 0	 192.667
IO	 76	 192.183
IO	 82	 192.117
IO	 126	 191.25
IO	 122	 191.483
IO	 50	 192.75
IO	 110	 192
IO	 96	 192.283
IO	 148	 190.967
IO	 140	 191.3
IO	 44	 193.017
IO	 36	 193.083
IO	 78	 192.733
IO	 108	 192.25
IO	 118	 192.017
IO	 62	 193.033
IO	 70	 193
IO	 142	 191.617
IO	 128	 191.967
IO	 72	 192.967
IO	 92	 192.817
IO	 66	 193.117
IO	 58	 193.417
IO	 106	 192.717
IO	 144	 191.883
IO	 130	 192.267
IO	 90	 193.217
IO	 98	 193.2
IO	 116	 192.733
IO	 64	 193.65
IO	 186	 190.75
IO	 166	 191.45
IO	 184	 190.833
IO	 88	 193.417
IO	 158	 191.65
IO	 60	 193.783
IO	 150	 191.95
IO	 160	 191.583
IO	 134	 192.5
IO	 120	 192.867
IO	 162	 191.567
IO	 170	 191.433
IO	 102	 193.417
IO	 114	 193
IO	 100	 193.417
IO	 104	 193.267
IO	 132	 192.55
IO	 136	 192.533
IO	 196	 190.667
IO	 192	 190.85
IO	 164	 191.783
IO	 74	 193.95
IO	 178	 191.417
IO	 168	 191.733
IO	 154	 192.117
IO	 198	 190.717
IO	 138	 192.767
IO	 174	 191.567
IO	 146	 192.467
IO	 194	 190.967
IO	 180	 191.417
IO	 188	 191.217
IO	 176	 191.617
IO	 172	 191.733
IO	 190	 191.15
IO	 112	 193.517
IO	 156	 192.267
IO	 152	 192.35
IO	 182	 191.433
