CPU	 1	 0.016675
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 11	 0
CPU	 9	 0
CPU	 13	 0
CPU	 17	 0.016675
CPU	 15	 0
CPU	 23	 0
CPU	 19	 0
CPU	 21	 0
CPU	 25	 0.01665
CPU	 27	 0.016675
CPU	 33	 0
CPU	 35	 0
CPU	 29	 0
CPU	 31	 0
CPU	 37	 0.016675
CPU	 41	 0
CPU	 47	 0.016675
CPU	 43	 0.01665
CPU	 45	 0.016675
CPU	 39	 0
CPU	 51	 0
CPU	 49	 0
CPU	 57	 0
CPU	 55	 0
CPU	 53	 0
CPU	 59	 0
CPU	 61	 0
CPU	 63	 0
CPU	 65	 0.016675
CPU	 67	 0
CPU	 69	 0.016675
CPU	 75	 0
CPU	 73	 0
CPU	 77	 0
CPU	 79	 0.01665
CPU	 81	 0
CPU	 71	 0.033325
CPU	 83	 0.01665
CPU	 85	 0
CPU	 87	 0
CPU	 89	 0
CPU	 91	 0
CPU	 97	 0.016675
CPU	 95	 0
CPU	 99	 0.01665
CPU	 93	 0.05
CPU	 101	 0
CPU	 103	 0.016675
CPU	 105	 0.016675
CPU	 109	 0
CPU	 107	 0
CPU	 111	 0.016675
CPU	 115	 0.01665
CPU	 113	 0.016675
CPU	 119	 0.016675
CPU	 117	 0.016675
CPU	 121	 0
CPU	 123	 0
CPU	 125	 0.016675
CPU	 127	 0
CPU	 129	 0.016675
CPU	 131	 0
CPU	 133	 0.03335
CPU	 137	 0.01665
CPU	 135	 0
CPU	 141	 0.016675
CPU	 139	 0.016675
CPU	 143	 0.016675
CPU	 145	 0
CPU	 149	 0.016675
CPU	 147	 0.01665
CPU	 153	 0.016675
CPU	 151	 0.016675
CPU	 157	 0
CPU	 155	 0
CPU	 159	 0.016675
CPU	 161	 0
CPU	 163	 0
CPU	 165	 0
CPU	 167	 0.01665
CPU	 169	 0
CPU	 173	 0.033325
CPU	 171	 0
CPU	 175	 0.06665
CPU	 177	 0
CPU	 181	 0
CPU	 179	 0
CPU	 183	 0
CPU	 187	 0
CPU	 185	 0.03335
CPU	 189	 0.033325
CPU	 191	 0
CPU	 195	 0.01665
CPU	 193	 0
CPU	 197	 0.016675
CPU	 199	 0.033325
IO	 30	 495.45
IO	 16	 497.283
IO	 12	 497.35
IO	 14	 498.05
IO	 52	 497.8
IO	 74	 497.85
IO	 70	 498.35
IO	 34	 499.083
IO	 54	 498.967
IO	 22	 499.267
IO	 32	 499.4
IO	 84	 498.8
IO	 56	 499.35
IO	 2	 499.583
IO	 20	 499.583
IO	 42	 499.417
IO	 44	 499.633
IO	 126	 498.4
IO	 46	 499.783
IO	 18	 500.083
IO	 36	 500.067
IO	 26	 500.183
IO	 92	 499.533
IO	 122	 498.983
IO	 0	 500.467
IO	 48	 500.233
IO	 62	 500.167
IO	 8	 500.517
IO	 28	 500.5
IO	 66	 500.317
IO	 58	 500.5
IO	 68	 500.35
IO	 10	 501
IO	 40	 500.717
IO	 38	 501
IO	 6	 501.067
IO	 60	 500.883
IO	 104	 500.233
IO	 98	 500.433
IO	 120	 500.05
IO	 76	 500.983
IO	 72	 501.2
IO	 86	 501
IO	 82	 501.15
IO	 24	 501.7
IO	 80	 501.35
IO	 100	 501.15
IO	 106	 501
IO	 134	 500.367
IO	 110	 500.95
IO	 138	 500.333
IO	 144	 500.183
IO	 88	 501.5
IO	 112	 501
IO	 124	 500.783
IO	 114	 501.05
IO	 174	 499.217
IO	 148	 500.3
IO	 130	 500.767
IO	 116	 500.967
IO	 4	 502.383
IO	 170	 499.5
IO	 94	 501.533
IO	 164	 499.683
IO	 78	 501.85
IO	 140	 500.567
IO	 50	 502.333
IO	 64	 502.3
IO	 128	 501.083
IO	 102	 501.633
IO	 90	 501.967
IO	 194	 498.917
IO	 158	 500.35
IO	 176	 499.617
IO	 160	 500.3
IO	 168	 499.967
IO	 162	 500.217
IO	 154	 500.533
IO	 142	 500.95
IO	 150	 500.783
IO	 152	 500.717
IO	 96	 502.1
IO	 172	 500.033
IO	 108	 501.833
IO	 184	 499.517
IO	 136	 501.267
IO	 146	 500.983
IO	 118	 501.717
IO	 156	 500.717
IO	 198	 499.167
IO	 180	 499.817
IO	 196	 499.25
IO	 166	 500.317
IO	 190	 499.417
IO	 186	 499.55
IO	 182	 499.8
IO	 192	 499.45
IO	 188	 499.583
IO	 178	 499.967
IO	 132	 501.533
