CPU	 5	 0
CPU	 1	 0
CPU	 3	 0
CPU	 7	 0
CPU	 9	 0
CPU	 17	 0
CPU	 11	 0
CPU	 15	 0
CPU	 13	 0
CPU	 19	 0
CPU	 25	 0
CPU	 23	 0
CPU	 31	 0
CPU	 29	 0
CPU	 21	 0
CPU	 27	 0
CPU	 33	 0
CPU	 35	 0
CPU	 39	 0
CPU	 37	 0
CPU	 41	 0
CPU	 45	 0
CPU	 43	 0
CPU	 49	 0
CPU	 51	 0
CPU	 47	 0
CPU	 57	 0
CPU	 53	 0
CPU	 59	 0.016675
CPU	 55	 0.016675
CPU	 65	 0
CPU	 63	 0.01665
CPU	 61	 0
CPU	 67	 0
CPU	 71	 0.016675
CPU	 69	 0
CPU	 73	 0
CPU	 75	 0.016675
CPU	 77	 0.016675
CPU	 79	 0
CPU	 85	 0
CPU	 81	 0.01665
CPU	 87	 0
CPU	 89	 0.016675
CPU	 83	 0
CPU	 93	 0.016675
CPU	 95	 0.016675
CPU	 91	 0
CPU	 99	 0
CPU	 97	 0
IO	 0	 94.35
IO	 20	 95
IO	 6	 95.1667
IO	 40	 95
IO	 34	 95.2167
IO	 56	 95.1333
IO	 28	 95.4833
IO	 48	 95.4333
IO	 18	 95.65
IO	 72	 95.2167
IO	 74	 95.2167
IO	 26	 95.7
IO	 90	 94.9667
IO	 24	 95.9167
IO	 22	 95.95
IO	 50	 95.7667
IO	 64	 95.6333
IO	 78	 95.5333
IO	 84	 95.5333
IO	 68	 95.7833
IO	 66	 95.8167
IO	 46	 96.1333
IO	 12	 96.3333
IO	 30	 96.35
IO	 62	 96.0667
IO	 16	 96.4667
IO	 38	 96.35
IO	 92	 95.6333
IO	 2	 96.5333
IO	 4	 96.5333
IO	 98	 95.5833
IO	 54	 96.1667
IO	 44	 96.4
IO	 86	 95.8667
IO	 36	 96.4834
IO	 82	 95.9667
IO	 80	 95.9833
IO	 10	 96.6667
IO	 32	 96.6
IO	 8	 96.7
IO	 42	 96.6167
IO	 88	 96
IO	 14	 96.7667
IO	 96	 95.9167
IO	 60	 96.45
IO	 52	 96.5333
IO	 94	 96.0166
IO	 76	 96.3167
IO	 58	 96.55
IO	 70	 96.4167
