CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 9	 0
CPU	 11	 0
CPU	 7	 0
CPU	 13	 0
CPU	 17	 0
CPU	 15	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 27	 0
CPU	 29	 0
CPU	 25	 0
CPU	 33	 0
CPU	 31	 0.01665
CPU	 35	 0
CPU	 39	 0
CPU	 41	 0
CPU	 37	 0
CPU	 45	 0
CPU	 43	 0.016675
CPU	 47	 0
CPU	 49	 0.016675
IO	 16	 46.0667
IO	 32	 46.2333
IO	 34	 46.6167
IO	 6	 46.8333
IO	 48	 46.6667
IO	 4	 46.9833
IO	 26	 46.9
IO	 10	 47.0667
IO	 20	 47.0833
IO	 0	 47.15
IO	 12	 47.1833
IO	 14	 47.2333
IO	 28	 47.1167
IO	 18	 47.2833
IO	 38	 47.15
IO	 44	 47.15
IO	 46	 47.15
IO	 40	 47.2167
IO	 24	 47.3167
IO	 22	 47.3333
IO	 42	 47.2334
IO	 2	 47.4166
IO	 30	 47.3333
IO	 8	 47.45
IO	 36	 47.3167
